"","r_name","aoi_name","values","date","variable","SSP"
"324","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_01_2041_2070_norm","Dehesón El Encinar - W - 4",12.35,"01_2041","tasmax","ssp126"
"325","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_01_2041_2070_norm","Dehesón El Encinar - Otro - 6",12.2500000000001,"01_2041","tasmax","ssp126"
"326","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_02_2041_2070_norm","Atoquedo",14.55,"02_2041","tasmax","ssp126"
"327","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_02_2041_2070_norm","La Caña",14.35,"02_2041","tasmax","ssp126"
"328","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_02_2041_2070_norm","La Ciervina",14.45,"02_2041","tasmax","ssp126"
"329","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_02_2041_2070_norm","Las Casillas",14.7500000000001,"02_2041","tasmax","ssp126"
"330","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_02_2041_2070_norm","La Villa",14.65,"02_2041","tasmax","ssp126"
"331","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_02_2041_2070_norm","Valdelacasa",14.85,"02_2041","tasmax","ssp126"
"332","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_02_2041_2070_norm","Dehesón El Encinar - S -3",14.35,"02_2041","tasmax","ssp126"
"333","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_02_2041_2070_norm","Dehesón El Encinar - W - 1",14.35,"02_2041","tasmax","ssp126"
"334","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_02_2041_2070_norm","Dehesón El Encinar - C - 2",14.45,"02_2041","tasmax","ssp126"
"335","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_02_2041_2070_norm","Dehesón El Encinar - S - 7",14.35,"02_2041","tasmax","ssp126"
"336","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_02_2041_2070_norm","Dehesón El Encinar - C - 5",14.45,"02_2041","tasmax","ssp126"
"337","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_02_2041_2070_norm","Dehesón El Encinar - W - 4",14.45,"02_2041","tasmax","ssp126"
"338","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_02_2041_2070_norm","Dehesón El Encinar - Otro - 6",14.45,"02_2041","tasmax","ssp126"
"339","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_03_2041_2070_norm","Atoquedo",17.45,"03_2041","tasmax","ssp126"
"340","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_03_2041_2070_norm","La Caña",17.2500000000001,"03_2041","tasmax","ssp126"
"341","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_03_2041_2070_norm","La Ciervina",17.45,"03_2041","tasmax","ssp126"
"342","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_03_2041_2070_norm","Las Casillas",17.65,"03_2041","tasmax","ssp126"
"343","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_03_2041_2070_norm","La Villa",17.55,"03_2041","tasmax","ssp126"
"344","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_03_2041_2070_norm","Valdelacasa",17.95,"03_2041","tasmax","ssp126"
"345","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_03_2041_2070_norm","Dehesón El Encinar - S -3",17.45,"03_2041","tasmax","ssp126"
"346","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_03_2041_2070_norm","Dehesón El Encinar - W - 1",17.45,"03_2041","tasmax","ssp126"
"347","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_03_2041_2070_norm","Dehesón El Encinar - C - 2",17.55,"03_2041","tasmax","ssp126"
"348","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_03_2041_2070_norm","Dehesón El Encinar - S - 7",17.45,"03_2041","tasmax","ssp126"
"349","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_03_2041_2070_norm","Dehesón El Encinar - C - 5",17.55,"03_2041","tasmax","ssp126"
"350","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_03_2041_2070_norm","Dehesón El Encinar - W - 4",17.55,"03_2041","tasmax","ssp126"
"351","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_03_2041_2070_norm","Dehesón El Encinar - Otro - 6",17.55,"03_2041","tasmax","ssp126"
"352","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_04_2041_2070_norm","Atoquedo",18.55,"04_2041","tasmax","ssp126"
"353","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_04_2041_2070_norm","La Caña",18.35,"04_2041","tasmax","ssp126"
"354","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_04_2041_2070_norm","La Ciervina",18.55,"04_2041","tasmax","ssp126"
"355","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_04_2041_2070_norm","Las Casillas",18.65,"04_2041","tasmax","ssp126"
"356","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_04_2041_2070_norm","La Villa",18.55,"04_2041","tasmax","ssp126"
"357","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_04_2041_2070_norm","Valdelacasa",19.05,"04_2041","tasmax","ssp126"
"358","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_04_2041_2070_norm","Dehesón El Encinar - S -3",18.45,"04_2041","tasmax","ssp126"
"359","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_04_2041_2070_norm","Dehesón El Encinar - W - 1",18.35,"04_2041","tasmax","ssp126"
"360","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_04_2041_2070_norm","Dehesón El Encinar - C - 2",18.55,"04_2041","tasmax","ssp126"
"361","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_04_2041_2070_norm","Dehesón El Encinar - S - 7",18.45,"04_2041","tasmax","ssp126"
"362","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_04_2041_2070_norm","Dehesón El Encinar - C - 5",18.55,"04_2041","tasmax","ssp126"
"363","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_04_2041_2070_norm","Dehesón El Encinar - W - 4",18.55,"04_2041","tasmax","ssp126"
"364","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_04_2041_2070_norm","Dehesón El Encinar - Otro - 6",18.55,"04_2041","tasmax","ssp126"
"365","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_05_2041_2070_norm","Atoquedo",24.2500000000001,"05_2041","tasmax","ssp126"
"366","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_05_2041_2070_norm","La Caña",24.15,"05_2041","tasmax","ssp126"
"367","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_05_2041_2070_norm","La Ciervina",24.2500000000001,"05_2041","tasmax","ssp126"
"368","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_05_2041_2070_norm","Las Casillas",24.35,"05_2041","tasmax","ssp126"
"369","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_05_2041_2070_norm","La Villa",24.15,"05_2041","tasmax","ssp126"
"370","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_05_2041_2070_norm","Valdelacasa",24.65,"05_2041","tasmax","ssp126"
"371","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_05_2041_2070_norm","Dehesón El Encinar - S -3",24.2500000000001,"05_2041","tasmax","ssp126"
"372","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_05_2041_2070_norm","Dehesón El Encinar - W - 1",24.2500000000001,"05_2041","tasmax","ssp126"
"373","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_05_2041_2070_norm","Dehesón El Encinar - C - 2",24.35,"05_2041","tasmax","ssp126"
"374","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_05_2041_2070_norm","Dehesón El Encinar - S - 7",24.2500000000001,"05_2041","tasmax","ssp126"
"375","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_05_2041_2070_norm","Dehesón El Encinar - C - 5",24.35,"05_2041","tasmax","ssp126"
"376","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_05_2041_2070_norm","Dehesón El Encinar - W - 4",24.35,"05_2041","tasmax","ssp126"
"377","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_05_2041_2070_norm","Dehesón El Encinar - Otro - 6",24.35,"05_2041","tasmax","ssp126"
"378","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_06_2041_2070_norm","Atoquedo",30.7500000000001,"06_2041","tasmax","ssp126"
"379","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_06_2041_2070_norm","La Caña",30.65,"06_2041","tasmax","ssp126"
"380","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_06_2041_2070_norm","La Ciervina",30.7500000000001,"06_2041","tasmax","ssp126"
"381","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_06_2041_2070_norm","Las Casillas",30.85,"06_2041","tasmax","ssp126"
"382","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_06_2041_2070_norm","La Villa",30.65,"06_2041","tasmax","ssp126"
"383","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_06_2041_2070_norm","Valdelacasa",31.15,"06_2041","tasmax","ssp126"
"384","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_06_2041_2070_norm","Dehesón El Encinar - S -3",30.7500000000001,"06_2041","tasmax","ssp126"
"385","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_06_2041_2070_norm","Dehesón El Encinar - W - 1",30.7500000000001,"06_2041","tasmax","ssp126"
"386","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_06_2041_2070_norm","Dehesón El Encinar - C - 2",30.85,"06_2041","tasmax","ssp126"
"387","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_06_2041_2070_norm","Dehesón El Encinar - S - 7",30.85,"06_2041","tasmax","ssp126"
"388","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_06_2041_2070_norm","Dehesón El Encinar - C - 5",30.85,"06_2041","tasmax","ssp126"
"389","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_06_2041_2070_norm","Dehesón El Encinar - W - 4",30.85,"06_2041","tasmax","ssp126"
"390","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_06_2041_2070_norm","Dehesón El Encinar - Otro - 6",30.85,"06_2041","tasmax","ssp126"
"391","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_07_2041_2070_norm","Atoquedo",34.7500000000001,"07_2041","tasmax","ssp126"
"392","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_07_2041_2070_norm","La Caña",34.2500000000001,"07_2041","tasmax","ssp126"
"393","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_07_2041_2070_norm","La Ciervina",34.5500000000001,"07_2041","tasmax","ssp126"
"394","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_07_2041_2070_norm","Las Casillas",34.65,"07_2041","tasmax","ssp126"
"395","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_07_2041_2070_norm","La Villa",34.5500000000001,"07_2041","tasmax","ssp126"
"396","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_07_2041_2070_norm","Valdelacasa",35.35,"07_2041","tasmax","ssp126"
"397","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_07_2041_2070_norm","Dehesón El Encinar - S -3",35.0500000000001,"07_2041","tasmax","ssp126"
"398","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_07_2041_2070_norm","Dehesón El Encinar - W - 1",35.0500000000001,"07_2041","tasmax","ssp126"
"399","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_07_2041_2070_norm","Dehesón El Encinar - C - 2",35.15,"07_2041","tasmax","ssp126"
"400","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_07_2041_2070_norm","Dehesón El Encinar - S - 7",35.0500000000001,"07_2041","tasmax","ssp126"
"401","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_07_2041_2070_norm","Dehesón El Encinar - C - 5",35.15,"07_2041","tasmax","ssp126"
"402","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_07_2041_2070_norm","Dehesón El Encinar - W - 4",35.15,"07_2041","tasmax","ssp126"
"403","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_07_2041_2070_norm","Dehesón El Encinar - Otro - 6",35.15,"07_2041","tasmax","ssp126"
"404","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_08_2041_2070_norm","Atoquedo",34.0500000000001,"08_2041","tasmax","ssp126"
"405","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_08_2041_2070_norm","La Caña",33.55,"08_2041","tasmax","ssp126"
"406","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_08_2041_2070_norm","La Ciervina",33.95,"08_2041","tasmax","ssp126"
"407","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_08_2041_2070_norm","Las Casillas",34.0500000000001,"08_2041","tasmax","ssp126"
"408","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_08_2041_2070_norm","La Villa",34.0500000000001,"08_2041","tasmax","ssp126"
"409","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_08_2041_2070_norm","Valdelacasa",34.7500000000001,"08_2041","tasmax","ssp126"
"410","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_08_2041_2070_norm","Dehesón El Encinar - S -3",34.45,"08_2041","tasmax","ssp126"
"411","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_08_2041_2070_norm","Dehesón El Encinar - W - 1",34.35,"08_2041","tasmax","ssp126"
"412","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_08_2041_2070_norm","Dehesón El Encinar - C - 2",34.5500000000001,"08_2041","tasmax","ssp126"
"413","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_08_2041_2070_norm","Dehesón El Encinar - S - 7",34.45,"08_2041","tasmax","ssp126"
"414","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_08_2041_2070_norm","Dehesón El Encinar - C - 5",34.45,"08_2041","tasmax","ssp126"
"415","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_08_2041_2070_norm","Dehesón El Encinar - W - 4",34.5500000000001,"08_2041","tasmax","ssp126"
"416","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_08_2041_2070_norm","Dehesón El Encinar - Otro - 6",34.45,"08_2041","tasmax","ssp126"
"417","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_09_2041_2070_norm","Atoquedo",29.65,"09_2041","tasmax","ssp126"
"418","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_09_2041_2070_norm","La Caña",29.35,"09_2041","tasmax","ssp126"
"419","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_09_2041_2070_norm","La Ciervina",29.65,"09_2041","tasmax","ssp126"
"420","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_09_2041_2070_norm","Las Casillas",29.65,"09_2041","tasmax","ssp126"
"421","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_09_2041_2070_norm","La Villa",29.55,"09_2041","tasmax","ssp126"
"422","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_09_2041_2070_norm","Valdelacasa",30.15,"09_2041","tasmax","ssp126"
"423","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_09_2041_2070_norm","Dehesón El Encinar - S -3",29.65,"09_2041","tasmax","ssp126"
"424","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_09_2041_2070_norm","Dehesón El Encinar - W - 1",29.55,"09_2041","tasmax","ssp126"
"425","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_09_2041_2070_norm","Dehesón El Encinar - C - 2",29.7500000000001,"09_2041","tasmax","ssp126"
"426","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_09_2041_2070_norm","Dehesón El Encinar - S - 7",29.55,"09_2041","tasmax","ssp126"
"427","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_09_2041_2070_norm","Dehesón El Encinar - C - 5",29.65,"09_2041","tasmax","ssp126"
"428","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_09_2041_2070_norm","Dehesón El Encinar - W - 4",29.7500000000001,"09_2041","tasmax","ssp126"
"429","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_09_2041_2070_norm","Dehesón El Encinar - Otro - 6",29.65,"09_2041","tasmax","ssp126"
"430","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_10_2041_2070_norm","Atoquedo",23.7500000000001,"10_2041","tasmax","ssp126"
"431","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_10_2041_2070_norm","La Caña",23.85,"10_2041","tasmax","ssp126"
"432","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_10_2041_2070_norm","La Ciervina",23.7500000000001,"10_2041","tasmax","ssp126"
"433","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_10_2041_2070_norm","Las Casillas",23.95,"10_2041","tasmax","ssp126"
"434","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_10_2041_2070_norm","La Villa",23.65,"10_2041","tasmax","ssp126"
"435","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_10_2041_2070_norm","Valdelacasa",24.05,"10_2041","tasmax","ssp126"
"436","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_10_2041_2070_norm","Dehesón El Encinar - S -3",23.55,"10_2041","tasmax","ssp126"
"437","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_10_2041_2070_norm","Dehesón El Encinar - W - 1",23.55,"10_2041","tasmax","ssp126"
"438","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_10_2041_2070_norm","Dehesón El Encinar - C - 2",23.65,"10_2041","tasmax","ssp126"
"439","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_10_2041_2070_norm","Dehesón El Encinar - S - 7",23.55,"10_2041","tasmax","ssp126"
"440","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_10_2041_2070_norm","Dehesón El Encinar - C - 5",23.65,"10_2041","tasmax","ssp126"
"441","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_10_2041_2070_norm","Dehesón El Encinar - W - 4",23.65,"10_2041","tasmax","ssp126"
"442","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_10_2041_2070_norm","Dehesón El Encinar - Otro - 6",23.65,"10_2041","tasmax","ssp126"
"443","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_11_2041_2070_norm","Atoquedo",16.95,"11_2041","tasmax","ssp126"
"444","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_11_2041_2070_norm","La Caña",17.05,"11_2041","tasmax","ssp126"
"445","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_11_2041_2070_norm","La Ciervina",16.95,"11_2041","tasmax","ssp126"
"446","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_11_2041_2070_norm","Las Casillas",17.2500000000001,"11_2041","tasmax","ssp126"
"447","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_11_2041_2070_norm","La Villa",17.05,"11_2041","tasmax","ssp126"
"448","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_11_2041_2070_norm","Valdelacasa",17.15,"11_2041","tasmax","ssp126"
"449","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_11_2041_2070_norm","Dehesón El Encinar - S -3",16.65,"11_2041","tasmax","ssp126"
"450","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_11_2041_2070_norm","Dehesón El Encinar - W - 1",16.65,"11_2041","tasmax","ssp126"
"451","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_11_2041_2070_norm","Dehesón El Encinar - C - 2",16.7500000000001,"11_2041","tasmax","ssp126"
"452","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_11_2041_2070_norm","Dehesón El Encinar - S - 7",16.65,"11_2041","tasmax","ssp126"
"453","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_11_2041_2070_norm","Dehesón El Encinar - C - 5",16.7500000000001,"11_2041","tasmax","ssp126"
"454","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_11_2041_2070_norm","Dehesón El Encinar - W - 4",16.7500000000001,"11_2041","tasmax","ssp126"
"455","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_11_2041_2070_norm","Dehesón El Encinar - Otro - 6",16.7500000000001,"11_2041","tasmax","ssp126"
"456","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_12_2041_2070_norm","Atoquedo",12.95,"12_2041","tasmax","ssp126"
"457","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_12_2041_2070_norm","La Caña",13.05,"12_2041","tasmax","ssp126"
"458","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_12_2041_2070_norm","La Ciervina",12.95,"12_2041","tasmax","ssp126"
"459","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_12_2041_2070_norm","Las Casillas",13.15,"12_2041","tasmax","ssp126"
"460","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_12_2041_2070_norm","La Villa",13.05,"12_2041","tasmax","ssp126"
"461","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_12_2041_2070_norm","Valdelacasa",13.2500000000001,"12_2041","tasmax","ssp126"
"462","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_12_2041_2070_norm","Dehesón El Encinar - S -3",12.55,"12_2041","tasmax","ssp126"
"463","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_12_2041_2070_norm","Dehesón El Encinar - W - 1",12.55,"12_2041","tasmax","ssp126"
"464","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_12_2041_2070_norm","Dehesón El Encinar - C - 2",12.7500000000001,"12_2041","tasmax","ssp126"
"465","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_12_2041_2070_norm","Dehesón El Encinar - S - 7",12.55,"12_2041","tasmax","ssp126"
"466","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_12_2041_2070_norm","Dehesón El Encinar - C - 5",12.65,"12_2041","tasmax","ssp126"
"467","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_12_2041_2070_norm","Dehesón El Encinar - W - 4",12.7500000000001,"12_2041","tasmax","ssp126"
"468","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_12_2041_2070_norm","Dehesón El Encinar - Otro - 6",12.65,"12_2041","tasmax","ssp126"
"469","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmin_01_2041_2070_norm","Atoquedo",3.45000000000005,"01_2041","tasmin","ssp126"
"470","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmin_01_2041_2070_norm","La Caña",3.25000000000006,"01_2041","tasmin","ssp126"
"471","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmin_01_2041_2070_norm","La Ciervina",3.65000000000003,"01_2041","tasmin","ssp126"
"472","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmin_01_2041_2070_norm","Las Casillas",4.35000000000002,"01_2041","tasmin","ssp126"
"473","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmin_01_2041_2070_norm","La Villa",3.95000000000005,"01_2041","tasmin","ssp126"
"474","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmin_01_2041_2070_norm","Valdelacasa",3.85000000000002,"01_2041","tasmin","ssp126"
"475","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmin_01_2041_2070_norm","Dehesón El Encinar - S -3",3.45000000000005,"01_2041","tasmin","ssp126"
"476","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmin_01_2041_2070_norm","Dehesón El Encinar - W - 1",3.35000000000002,"01_2041","tasmin","ssp126"
